Time,Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz,
-0.10156,1.050999942e-14,9.391455733e-14,9.176666628e-14,4.365060013e-14,6.193589672e-14,6.041928380e-14,1.384984626e-13,2.282557022e-14,9.451863490e-15,4.463456450e-14,1.693951768e-13,2.275312001e-14,2.239577457e-14,8.375506279e-14,9.617453342e-14,7.252213971e-14,1.400532850e-13,5.702991640e-14,1.160481877e-14,1.542692953e-13,8.516111858e-14,8.618559143e-15,5.707227512e-14,7.801462654e-14,6.141248378e-14,3.956568221e-14,2.023976326e-14,4.157658262e-13,1.058533042e-14,9.408266937e-15,4.110129123e-14,6.523114298e-14
-0.09375,1.154907970e-14,9.675501111e-14,1.004993071e-13,4.535376951e-14,6.476478135e-14,6.630001941e-14,1.478856830e-13,2.584706904e-14,9.884698642e-15,4.684143179e-14,1.732612042e-13,2.479478010e-14,2.580318088e-14,9.744288986e-14,1.101634636e-13,8.280045216e-14,1.506931143e-13,6.481099198e-14,1.191736914e-14,1.594478231e-13,9.007172871e-14,8.954561531e-15,6.086676132e-14,8.322320672e-14,6.240827588e-14,4.081043673e-14,2.164266440e-14,4.260021572e-13,1.112989924e-14,1.026501006e-14,4.211905424e-14,6.735749809e-14
-0.085938,1.263180497e-14,9.905024890e-14,1.102132599e-13,4.685013344e-14,6.744150000e-14,7.251134502e-14,1.572795102e-13,2.917528031e-14,1.028455928e-14,4.892503241e-14,1.759410348e-13,2.698271192e-14,2.958801449e-14,1.127277249e-13,1.257613471e-13,9.418840457e-14,1.619899076e-13,7.339179503e-14,1.212971851e-14,1.635819023e-13,9.467478173e-14,9.234652454e-15,6.454085689e-14,8.864382717e-14,6.299455649e-14,4.165175493e-14,2.293836448e-14,4.340436731e-13,1.163459541e-14,1.113969341e-14,4.280668035e-14,6.911175592e-14
-0.078125,1.382074571e-14,1.008863917e-13,1.208712414e-13,4.814667959e-14,6.987077214e-14,7.899039380e-14,1.666146898e-13,3.280986902e-14,1.064340212e-14,5.088570499e-14,1.774940652e-13,2.931773684e-14,3.380031166e-14,1.297337917e-13,1.430377400e-13,1.067190250e-13,1.741820006e-13,8.284018952e-14,1.231313750e-14,1.667214539e-13,9.886182800e-14,9.462146326e-15,6.798893257e-14,9.423312158e-14,6.329286826e-14,4.215617020e-14,2.411027636e-14,4.399856993e-13,1.214840691e-14,1.201593818e-14,4.318422415e-14,7.046051178e-14
-0.070312,1.511008547e-14,1.020645205e-13,1.325070109e-13,4.912676193e-14,7.197398816e-14,8.557992079e-14,1.758954951e-13,3.665252736e-14,1.096632206e-14,5.271288006e-14,1.780228571e-13,3.173984245e-14,3.840964456e-14,1.482423891e-13,1.617282963e-13,1.201323093e-13,1.870368573e-13,9.291605502e-14,1.244367268e-14,1.687463202e-13,1.026556427e-13,9.640776701e-15,7.119617809e-14,9.981346962e-14,6.342148569e-14,4.223985277e-14,2.503222387e-14,4.437100733e-13,1.265899286e-14,1.292914881e-14,4.320608206e-14,7.136127703e-14
-0.0625,1.644940407e-14,1.024227875e-13,1.449788057e-13,4.979573692e-14,7.377611310e-14,9.220611545e-14,1.848619244e-13,4.078772550e-14,1.130995427e-14,5.433629269e-14,1.773746849e-13,3.422330079e-14,4.337188050e-14,1.681338200e-13,1.817704696e-13,1.344122679e-13,2.005213604e-13,1.035706398e-13,1.248250089e-14,1.697143602e-13,1.059165464e-13,9.793667609e-15,7.407672599e-14,1.056111158e-13,6.337894384e-14,4.172390096e-14,2.565313473e-14,4.454722605e-13,1.307775722e-14,1.383309229e-14,4.282330894e-14,7.179042839e-14
-0.054688,1.781817683e-14,1.020199805e-13,1.581973272e-13,5.007210976e-14,7.510852491e-14,9.892521799e-14,1.935623900e-13,4.525770062e-14,1.169202066e-14,5.577362867e-14,1.755904767e-13,3.677766545e-14,4.871281918e-14,1.894633516e-13,2.033326097e-13,1.497597328e-13,2.148302525e-13,1.148805930e-13,1.245876093e-14,1.694397409e-13,1.083489507e-13,9.900111624e-15,7.662931449e-14,1.112723366e-13,6.340048402e-14,4.064124827e-14,2.612703214e-14,4.454249700e-13,1.341694953e-14,1.467363707e-14,4.204164566e-14,7.170380615e-14
-0.046875,1.920470389e-14,1.010788489e-13,1.721046405e-13,4.995476289e-14,7.592963801e-14,1.056866663e-13,2.022080025e-13,4.998741621e-14,1.209891840e-14,5.709982748e-14,1.730702940e-13,3.937067365e-14,5.434979466e-14,2.120422123e-13,2.262387191e-13,1.659587247e-13,2.297123637e-13,1.265354082e-13,1.240494643e-14,1.681182156e-13,1.102449921e-13,9.956148648e-15,7.895180016e-14,1.165875238e-13,6.347133104e-14,3.921390440e-14,2.661837454e-14,4.436640282e-13,1.379680885e-14,1.550544407e-14,4.100925334e-14,7.116156655e-14
-0.039062,2.047199260e-14,9.972666242e-14,1.863567538e-13,4.976005069e-14,7.650913348e-14,1.122086085e-13,2.106391578e-13,5.490365178e-14,1.256709732e-14,5.828917413e-14,1.699531675e-13,4.192980640e-14,6.018539272e-14,2.355553213e-13,2.499821915e-13,1.825332258e-13,2.450199799e-13,1.381858861e-13,1.230677847e-14,1.664829442e-13,1.118894943e-13,1.000058268e-14,8.087401631e-14,1.222515837e-13,6.337722214e-14,3.761439026e-14,2.708969207e-14,4.404175949e-13,1.419169553e-14,1.633745556e-14,3.990468249e-14,7.034363465e-14
-0.03125,2.156709296e-14,9.787797163e-14,2.008283902e-13,4.944263705e-14,7.687265441e-14,1.183842066e-13,2.188423739e-13,5.985872307e-14,1.310707247e-14,5.928389398e-14,1.659812764e-13,4.440950124e-14,6.619586818e-14,2.596609635e-13,2.743154805e-13,1.992765088e-13,2.609188043e-13,1.497830478e-13,1.215915280e-14,1.646635247e-13,1.130414811e-13,1.001882913e-14,8.221706568e-14,1.282743685e-13,6.319951796e-14,3.590095695e-14,2.753298194e-14,4.356130782e-13,1.456216426e-14,1.712044074e-14,3.873723677e-14,6.931807815e-14
